time,power,OA Wetbulb Temp
6855,15950175.29,3.611111111
6870,15979055.43,3.611111111
6885,16007773.05,3.611111111
6900,16036328.13,3.611111111
6915,16055956.22,3.611111111
6930,16075363.99,3.611111111
6945,16094551.44,3.611111111
6960,16113518.58,3.611111111
6975,16064881.49,3.611111111
6990,16016240.73,3.611111111
7005,15967596.32,3.611111111
7020,15918948.24,3.611111111
7035,15864763.51,3.611111111
7050,15810574.7,3.611111111
7065,15756381.82,3.611111111
7080,15702184.86,3.611111111
7095,15534510.98,3.625
7110,15367646.32,3.638888889
7125,15201590.88,3.652777778
7140,15036344.67,3.666666667
7155,14883859.09,3.666666667
7170,14732093.72,3.666666667
7185,14581048.55,3.666666667
7200,14430723.6,3.666666667
7215,14202208.38,3.666666667
7230,13973630.39,3.666666667
7245,13744989.64,3.666666667
7260,13516286.13,3.666666667
7275,13295045.45,3.666666667
7290,13073744.06,3.666666667
7305,12852381.96,3.666666667
7320,12630959.14,3.666666667
7335,12470589.55,3.666666667
7350,12309524.16,3.666666667
7365,12147762.98,3.666666667
7380,11985306.01,3.666666667
7395,11821067.54,3.666666667
7410,11656129.21,3.666666667
7425,11490491.02,3.666666667
7440,11324152.97,3.666666667
7455,11250671.7,3.666666667
7470,11176984.71,3.666666667
7485,11103092,3.666666667
7500,11028993.56,3.666666667
7515,10954689.41,3.666666667
7530,10880179.53,3.666666667
7545,10805463.94,3.666666667
7560,10730542.62,3.666666667
7575,10686400.29,3.680555556
7590,10642195.71,3.694444444
7605,10597928.88,3.708333333
7620,10553599.8,3.722222222
7635,10509208.46,3.736111111
7650,10464754.88,3.75
7665,10420239.04,3.763888889
7680,10375660.96,3.777777778
7695,10313677.63,3.777777778
7710,10251785.16,3.777777778
7725,10189983.54,3.777777778
7740,10128272.78,3.777777778
7755,10074372.69,3.791666667
7770,10020550.2,3.805555556
7785,9966805.322,3.819444444
7800,9913138.043,3.833333333
7815,9861737.823,3.833333333
7830,9810376.923,3.833333333
7845,9759055.34,3.833333333
7860,9707773.075,3.833333333
7875,9651041.593,3.847222222
7890,9594354,3.861111111
7905,9537710.298,3.875
7920,9481110.485,3.888888889
7935,9462905.603,3.875
7950,9444515.826,3.861111111
7965,9425941.153,3.847222222
7980,9407181.584,3.833333333
7995,9388237.119,3.833333333
8010,9369107.759,3.833333333
8025,9349793.502,3.833333333
8040,9330294.35,3.833333333
8055,9301537.97,3.819444444
8070,9272803.717,3.805555556
8085,9244091.592,3.791666667
8100,9215401.595,3.777777778
8115,9193418.228,3.777777778
8130,9171450.954,3.777777778
8145,9149499.773,3.777777778
8160,9127564.685,3.777777778
8175,9083131.642,3.777777778
8190,9038806.944,3.777777778
8205,8994590.589,3.777777778
8220,8950482.58,3.777777778
8235,8911979.725,3.777777778
8250,8873558.789,3.777777778
8265,8835219.772,3.777777778
8280,8796962.674,3.777777778
8295,8767804.902,3.777777778
8310,8738693.652,3.777777778
8325,8709628.926,3.777777778
8340,8680610.723,3.777777778
8355,8651639.044,3.777777778
8370,8622713.888,3.777777778
8385,8593835.256,3.777777778
8400,8565003.147,3.777777778
8415,8581868.848,3.777777778
8430,8598748.997,3.777777778
8445,8615643.593,3.777777778
8460,8632552.636,3.777777778
8475,8644040.99,3.777777778
8490,8655529.344,3.777777778
8505,8667017.698,3.777777778
8520,8678506.052,3.777777778
8535,8698174.404,3.777777778
8550,8717842.757,3.777777778
8565,8737511.109,3.777777778
8580,8757179.462,3.777777778
8595,8783470.184,3.777777778
8610,8809790.588,3.777777778
8625,8836140.672,3.777777778
8640,8862520.436,3.777777778
8655,8853185.326,3.777777778
8670,8843850.215,3.777777778
8685,8834515.105,3.777777778
8700,8825179.994,3.777777778
8715,8800370.733,3.777777778
8730,8775594.243,3.777777778
8745,8750850.524,3.777777778
8760,8726139.576,3.777777778
8775,8708582.012,3.777777778
8790,8691032.002,3.777777778
8805,8673489.543,3.777777778
8820,8655954.638,3.777777778
8835,8645029.905,3.777777778
8850,8634109.488,3.777777778
8865,8623193.386,3.777777778
8880,8612281.601,3.777777778
8895,8598907.312,3.777777778
8910,8585533.572,3.777777778
8925,8572160.38,3.777777778
8940,8558787.737,3.777777778
8955,8558609.8,3.763888889
8970,8558431.863,3.75
8985,8558253.925,3.736111111
9000,8558075.988,3.722222222
9015,8540913.572,3.722222222
9030,8523766.151,3.722222222
9045,8506633.726,3.722222222
9060,8489516.297,3.722222222
9075,8477873.596,3.736111111
9090,8466230.896,3.75
9105,8454588.196,3.763888889
9120,8442945.496,3.777777778
9135,8462459.392,3.791666667
9150,8481883.972,3.805555556
9165,8501219.236,3.819444444
9180,8520465.184,3.833333333
9195,8551807.033,3.847222222
9210,8583148.882,3.861111111
9225,8614490.731,3.875
9240,8645832.58,3.888888889
9255,8618408.407,3.902777778
9270,8591024.723,3.916666667
9285,8563681.527,3.930555556
9300,8536378.82,3.944444444
9315,8503573.203,3.944444444
9330,8470830.568,3.944444444
9345,8438150.915,3.944444444
9360,8405534.245,3.944444444
9375,8400093.86,3.958333333
9390,8394653.475,3.972222222
9405,8389213.09,3.986111111
9420,8383772.705,4
9435,8378332.32,4
9450,8372891.935,4
9465,8367451.55,4
9480,8362011.165,4
9495,8353920.336,4.013888889
9510,8345829.507,4.027777778
9525,8337738.679,4.041666667
9540,8329647.85,4.055555556
9555,8321557.021,4.041666667
9570,8313466.192,4.027777778
9585,8305375.363,4.013888889
9600,8297284.534,4
9615,8309154.447,4.013888889
9630,8321028.183,4.027777778
9645,8332905.74,4.041666667
9660,8344787.12,4.055555556
9675,8356672.322,4.055555556
9690,8368561.345,4.055555556
9705,8380454.191,4.055555556
9720,8392350.859,4.055555556
9735,8415046.46,4.055555556
9750,8437770.316,4.055555556
9765,8460522.426,4.055555556
9780,8483302.79,4.055555556
9795,8506111.408,4.055555556
9810,8528948.28,4.055555556
9825,8551813.406,4.055555556
9840,8574706.787,4.055555556
9855,8573251.449,4.055555556
9870,8571796.112,4.055555556
9885,8570340.774,4.055555556
9900,8568885.437,4.055555556
9915,8567430.099,4.069444444
9930,8565974.762,4.083333333
9945,8564519.424,4.097222222
9960,8563064.087,4.111111111
9975,8543115.313,4.097222222
9990,8523166.54,4.083333333
10005,8503217.767,4.069444444
10020,8483268.994,4.055555556
10035,8463320.221,4.069444444
10050,8443371.448,4.083333333
10065,8423422.675,4.097222222
10080,8403473.902,4.111111111
10095,8423672.83,4.111111111
10110,8443883.608,4.111111111
10125,8464106.236,4.111111111
10140,8484340.715,4.111111111
10155,8510008.122,4.125
10170,8535691.082,4.138888889
10185,8561389.596,4.152777778
10200,8587103.664,4.166666667
10215,8600089.654,4.152777778
10230,8613075.644,4.138888889
10245,8626061.635,4.125
10260,8639047.625,4.111111111
10275,8652033.615,4.097222222
10290,8665019.606,4.083333333
10305,8678005.596,4.069444444
10320,8690991.586,4.055555556
10335,8699021.92,4.069444444
10350,8707052.254,4.083333333
10365,8715082.588,4.097222222
10380,8723112.922,4.111111111
10395,8731143.255,4.111111111
10410,8739173.589,4.111111111
10425,8747203.923,4.111111111
10440,8755234.257,4.111111111
10455,8756283.265,4.125
10470,8757332.272,4.138888889
10485,8758381.28,4.152777778
10500,8759430.287,4.166666667
10515,8746085.181,4.166666667
10530,8732736.627,4.166666667
10545,8719384.626,4.166666667
10560,8706029.178,4.166666667
10575,8674075.603,4.166666667
10590,8642178.92,4.166666667
10605,8610339.13,4.166666667
10620,8578556.232,4.166666667
10635,8551227.31,4.166666667
10650,8523941.894,4.166666667
10665,8496699.983,4.166666667
10680,8469501.579,4.166666667
10695,8470032.374,4.166666667
10710,8470563.168,4.166666667
10725,8471093.963,4.166666667
10740,8471624.758,4.166666667
10755,8472155.552,4.180555556
10770,8472686.347,4.194444444
10785,8473217.142,4.208333333
10800,8473747.936,4.222222222
10815,8512614.068,4.222222222
10830,8551530.233,4.222222222
10845,8590496.434,4.222222222
10860,8629512.669,4.222222222
10875,8661885.055,4.222222222
10890,8694257.441,4.222222222
10905,8726629.827,4.222222222
10920,8759002.213,4.222222222
10935,8749169.811,4.222222222
10950,8739337.409,4.222222222
10965,8729505.006,4.222222222
10980,8719672.604,4.222222222
10995,8709840.202,4.222222222
11010,8700007.799,4.222222222
11025,8690175.397,4.222222222
11040,8680342.994,4.222222222
11055,8672001.426,4.236111111
11070,8663659.857,4.25
11085,8655318.288,4.263888889
11100,8646976.719,4.277777778
11115,8625283.319,4.277777778
11130,8603615.703,4.277777778
11145,8581973.874,4.277777778
11160,8560357.829,4.277777778
11175,8488860.073,4.277777778
11190,8417660.741,4.277777778
11205,8346759.834,4.277777778
11220,8276157.351,4.277777778
11235,8208028.902,4.277777778
11250,8140181.577,4.277777778
11265,8072615.378,4.277777778
11280,8005330.302,4.277777778
11295,7994579.657,4.291666667
11310,7983836.235,4.305555556
11325,7973100.037,4.319444444
11340,7962371.063,4.333333333
11355,7957005.401,4.333333333
11370,7951639.738,4.333333333
11385,7946274.076,4.333333333
11400,7940908.414,4.333333333
11415,8008402.771,4.333333333
11430,8076122.367,4.333333333
11445,8144067.2,4.333333333
11460,8212237.272,4.333333333
11475,8280632.581,4.319444444
11490,8349253.129,4.305555556
11505,8418098.914,4.291666667
11520,8487169.937,4.277777778
11535,8484161.333,4.277777778
11550,8481152.728,4.277777778
11565,8478144.123,4.277777778
11580,8475135.519,4.277777778
11595,8465406.56,4.277777778
11610,8455682.374,4.277777778
11625,8445962.961,4.277777778
11640,8436248.321,4.277777778
11655,8408814.181,4.277777778
11670,8381424.7,4.277777778
11685,8354079.876,4.277777778
11700,8326779.711,4.277777778
11715,8306181.576,4.263888889
11730,8285605.771,4.25
11745,8265052.294,4.236111111
11760,8244521.146,4.222222222
11775,8224589.047,4.222222222
11790,8204568.427,4.222222222
11805,8184459.286,4.222222222
11820,8164261.625,4.222222222
11835,8150472.863,4.222222222
11850,8136544.998,4.222222222
11865,8122478.029,4.222222222
11880,8108271.956,4.222222222
11895,8096021.27,4.236111111
11910,8083749.955,4.25
11925,8071458.012,4.263888889
11940,8059145.44,4.277777778
11955,8046812.241,4.277777778
11970,8034458.413,4.277777778
11985,8022083.956,4.277777778
12000,8009688.872,4.277777778
12015,8060425.346,4.277777778
12030,8111161.82,4.277777778
12045,8161898.295,4.277777778
12060,8212634.769,4.277777778
12075,8263371.243,4.277777778
12090,8314107.717,4.277777778
12105,8364844.192,4.277777778
12120,8415580.666,4.277777778
12135,8422110.419,4.277777778
12150,8428642.33,4.277777778
12165,8435176.399,4.277777778
12180,8441712.625,4.277777778
12195,8461826.132,4.277777778
12210,8481948.271,4.277777778
12225,8502079.041,4.277777778
12240,8522218.443,4.277777778
12255,8458097.988,4.291666667
12270,8393951.308,4.305555556
12285,8329778.404,4.319444444
12300,8265579.276,4.333333333
12315,8203530.648,4.333333333
12330,8141420.83,4.333333333
12345,8079249.822,4.333333333
12360,8017017.624,4.333333333
12375,8035893.78,4.347222222
12390,8054769.937,4.361111111
12405,8073646.093,4.375
12420,8092522.249,4.388888889
12435,8111398.406,4.388888889
12450,8130274.562,4.388888889
12465,8149150.718,4.388888889
12480,8168026.875,4.388888889
12495,8206140.183,4.388888889
12510,8244333.261,4.388888889
12525,8282606.109,4.388888889
12540,8320958.727,4.388888889
12555,8351699.772,4.388888889
12570,8382474.055,4.388888889
12585,8413281.575,4.388888889
12600,8444122.333,4.388888889
12615,8467486.15,4.388888889
12630,8490849.968,4.388888889
12645,8514213.785,4.388888889
12660,8537577.602,4.388888889
12675,8551948.834,4.388888889
12690,8566270.982,4.388888889
12705,8580544.047,4.388888889
12720,8594768.028,4.388888889
12735,8534960.958,4.388888889
12750,8475112.605,4.388888889
12765,8415222.967,4.388888889
12780,8355292.045,4.388888889
12795,8294227.847,4.388888889
12810,8233138.878,4.388888889
12825,8172025.139,4.388888889
12840,8110886.63,4.388888889
12855,8114569.732,4.388888889
12870,8118252.835,4.388888889
12885,8121935.937,4.388888889
12900,8125619.04,4.388888889
12915,8129302.142,4.388888889
12930,8132985.245,4.388888889
12945,8136668.348,4.388888889
12960,8140351.45,4.388888889
12975,8201857.794,4.388888889
12990,8263507.869,4.388888889
13005,8325301.674,4.388888889
13020,8387239.21,4.388888889
13035,8437179.063,4.388888889
13050,8487118.915,4.388888889
13065,8537058.768,4.388888889
13080,8586998.62,4.388888889
13095,8593359.049,4.388888889
13110,8599719.478,4.388888889
13125,8606079.907,4.388888889
13140,8612440.336,4.388888889
13155,8618800.766,4.388888889
13170,8625161.195,4.388888889
13185,8631521.624,4.388888889
13200,8637882.053,4.388888889
13215,8609128.127,4.388888889
13230,8580366.384,4.388888889
13245,8551596.823,4.388888889
13260,8522819.444,4.388888889
13275,8495144.723,4.388888889
13290,8467454.367,4.388888889
13305,8439748.374,4.388888889
13320,8412026.746,4.388888889
13335,8382488.426,4.388888889
13350,8352999.552,4.388888889
13365,8323560.121,4.388888889
13380,8294170.136,4.388888889
13395,8271351.458,4.388888889
13410,8248553.97,4.388888889
13425,8225777.673,4.388888889
13440,8203022.566,4.388888889
13455,8185606.338,4.388888889
13470,8168208.616,4.388888889
13485,8150829.401,4.388888889
13500,8133468.693,4.388888889
13515,8122571.273,4.388888889
13530,8111678.479,4.388888889
13545,8100790.312,4.388888889
13560,8089906.771,4.388888889
13575,8133337.892,4.388888889
13590,8176642.445,4.388888889
13605,8219820.43,4.388888889
13620,8262871.848,4.388888889
13635,8309114.151,4.388888889
13650,8355272.075,4.388888889
13665,8401345.621,4.388888889
13680,8447334.788,4.388888889
13695,8449836.555,4.388888889
13710,8452338.321,4.388888889
13725,8454840.088,4.388888889
13740,8457341.855,4.388888889
13755,8440657.743,4.388888889
13770,8423962.284,4.388888889
13785,8407255.478,4.388888889
13800,8390537.324,4.388888889
13815,8307916.486,4.388888889
13830,8225672.924,4.388888889
13845,8143806.638,4.388888889
13860,8062317.627,4.388888889
13875,7982299.882,4.388888889
13890,7902645.176,4.388888889
13905,7823353.509,4.388888889
13920,7744424.881,4.388888889
13935,7754890.707,4.388888889
13950,7765361.142,4.388888889
13965,7775836.185,4.388888889
13980,7786315.837,4.388888889
13995,7797878.493,4.388888889
14010,7809448.062,4.388888889
14025,7821024.543,4.388888889
14040,7832607.937,4.388888889
14055,7884608.626,4.388888889
14070,7936609.315,4.388888889
14085,7988610.004,4.388888889
14100,8040610.693,4.388888889
14115,8092611.383,4.375
14130,8144612.072,4.361111111
14145,8196612.761,4.347222222
14160,8248613.45,4.333333333
14175,8165096.838,4.333333333
14190,8081856.047,4.333333333
14205,7998891.077,4.333333333
14220,7916201.928,4.333333333
14235,7833788.601,4.333333333
14250,7751651.095,4.333333333
14265,7669789.41,4.333333333
14280,7588203.546,4.333333333
14295,7644002.604,4.333333333
14310,7699986.329,4.333333333
14325,7756154.721,4.333333333
14340,7812507.78,4.333333333
14355,7869045.506,4.333333333
14370,7925767.9,4.333333333
14385,7982674.961,4.333333333
14400,8039766.689,4.333333333
14415,8124470.432,4.333333333
14430,8209262.343,4.333333333
14445,8294142.424,4.333333333
14460,8379110.673,4.333333333
14475,8459727.745,4.333333333
14490,8540428.121,4.333333333
14505,8621211.801,4.333333333
14520,8702078.785,4.333333333
14535,8732846.391,4.333333333
14550,8763547.434,4.333333333
14565,8794181.916,4.333333333
14580,8824749.836,4.333333333
14595,8853037.519,4.333333333
14610,8881262.499,4.333333333
14625,8909424.776,4.333333333
14640,8937524.35,4.333333333
14655,9019344.677,4.333333333
14670,9101187.032,4.333333333
14685,9183051.415,4.333333333
14700,9264937.824,4.333333333
14715,9346846.261,4.347222222
14730,9428776.726,4.361111111
14745,9510729.217,4.375
14760,9592703.736,4.388888889
14775,9539795.089,4.402777778
14790,9487009.877,4.416666667
14805,9434348.102,4.430555556
14820,9381809.762,4.444444444
14835,9329394.859,4.444444444
14850,9277103.392,4.444444444
14865,9224935.361,4.444444444
14880,9172890.766,4.444444444
14895,9174768.096,4.444444444
14910,9176477.639,4.444444444
14925,9178019.394,4.444444444
14940,9179393.362,4.444444444
14955,9186038.929,4.444444444
14970,9192550.267,4.444444444
14985,9198927.374,4.444444444
15000,9205170.251,4.444444444
15015,9213756.306,4.444444444
15030,9222342.36,4.444444444
15045,9230928.414,4.444444444
15060,9239514.469,4.444444444
15075,9248100.523,4.444444444
15090,9256686.578,4.444444444
15105,9265272.632,4.444444444
15120,9273858.686,4.444444444
15135,9258372.758,4.444444444
15150,9242886.83,4.444444444
15165,9227400.902,4.444444444
15180,9211914.974,4.444444444
15195,9199747.459,4.430555556
15210,9187579.944,4.416666667
15225,9175412.429,4.402777778
15240,9163244.914,4.388888889
15255,9208287.314,4.388888889
15270,9253430.031,4.388888889
15285,9298673.064,4.388888889
15300,9344016.413,4.388888889
15315,9389460.077,4.388888889
15330,9435004.058,4.388888889
15345,9480648.355,4.388888889
15360,9526392.968,4.388888889
15375,9484825.243,4.388888889
15390,9443331.253,4.388888889
15405,9401910.998,4.388888889
15420,9360564.479,4.388888889
15435,9319291.694,4.388888889
15450,9278092.645,4.388888889
15465,9236967.331,4.388888889
15480,9195915.752,4.388888889
15495,9157927.768,4.402777778
15510,9119983.272,4.416666667
15525,9082082.264,4.430555556
15540,9044224.743,4.444444444
15555,9024931.211,4.444444444
15570,9005655.674,4.444444444
15585,8986398.132,4.444444444
15600,8967158.585,4.444444444
15615,9004294.152,4.458333333
15630,9041505.465,4.472222222
15645,9078792.526,4.486111111
15660,9116155.333,4.5
15675,9141525.143,4.5
15690,9166926.846,4.5
15705,9192360.443,4.5
15720,9217825.933,4.5
15735,9225438.745,4.5
15750,9233052.983,4.5
15765,9240668.648,4.5
15780,9248285.739,4.5
15795,9249281.859,4.513888889
15810,9250277.979,4.527777778
15825,9251274.099,4.541666667
15840,9252270.219,4.555555556
15855,9278474.982,4.555555556
15870,9304712.881,4.555555556
15885,9330983.917,4.555555556
15900,9357288.09,4.555555556
15915,9383625.4,4.555555556
15930,9409995.847,4.555555556
15945,9436399.431,4.555555556
15960,9462836.152,4.555555556
15975,9420821.983,4.541666667
15990,9378901.135,4.527777778
16005,9337073.609,4.513888889
16020,9295339.403,4.5
16035,9253698.519,4.5
16050,9212150.956,4.5
16065,9170696.714,4.5
16080,9129335.793,4.5
16095,9029812.381,4.5
16110,8930824.386,4.5
16125,8832371.808,4.5
16140,8734454.646,4.5
16155,8649960.048,4.486111111
16170,8565876.11,4.472222222
16185,8482202.831,4.458333333
16200,8398940.211,4.444444444
16215,8430928.201,4.444444444
16230,8462920.155,4.444444444
16245,8494916.072,4.444444444
16260,8526915.953,4.444444444
16275,8557841.645,4.444444444
16290,8588763.373,4.444444444
16305,8619681.137,4.444444444
16320,8650594.938,4.444444444
16335,8668471.325,4.444444444
16350,8686364.007,4.444444444
16365,8704272.984,4.444444444
16380,8722198.254,4.444444444
16395,8728108.591,4.444444444
16410,8734018.928,4.444444444
16425,8739929.265,4.444444444
16440,8745839.603,4.444444444
16455,8778127.555,4.444444444
16470,8810415.508,4.444444444
16485,8842703.461,4.444444444
16500,8874991.414,4.444444444
16515,8900582.164,4.430555556
16530,8926124.361,4.416666667
16545,8951618.005,4.402777778
16560,8977063.095,4.388888889
16575,8913827.645,4.402777778
16590,8850810.986,4.416666667
16605,8788013.119,4.430555556
16620,8725434.044,4.444444444
16635,8656440.473,4.444444444
16650,8587720.391,4.444444444
16665,8519273.799,4.444444444
16680,8451100.696,4.444444444
16695,8389832.332,4.444444444
16710,8328784.497,4.444444444
16725,8267957.19,4.444444444
16740,8207350.413,4.444444444
16755,8167371.853,4.444444444
16770,8127478.659,4.444444444
16785,8087670.832,4.444444444
16800,8047948.37,4.444444444
16815,8048015.554,4.458333333
16830,8047933.21,4.472222222
16845,8047701.338,4.486111111
16860,8047319.938,4.5
16875,8053267.038,4.5
16890,8059103.617,4.5
16905,8064829.676,4.5
16920,8070445.214,4.5
16935,8101149.515,4.486111111
16950,8131892.933,4.472222222
16965,8162675.468,4.458333333
16980,8193497.119,4.444444444
16995,8217723.558,4.458333333
17010,8241949.997,4.472222222
17025,8266176.436,4.486111111
17040,8290402.875,4.5
17055,8319624.105,4.486111111
17070,8348845.336,4.472222222
17085,8378066.566,4.458333333
17100,8407287.797,4.444444444
17115,8421751.947,4.416666667
17130,8436113.871,4.388888889
17145,8450373.567,4.361111111
17160,8464531.036,4.333333333
17175,8402774.743,4.333333333
17190,8341192.163,4.333333333
17205,8279783.296,4.333333333
17220,8218548.142,4.333333333
17235,8173109.794,4.333333333
17250,8127671.446,4.333333333
17265,8082233.098,4.333333333
17280,8036794.751,4.333333333
17295,8012317.645,4.319444444
17310,7987840.54,4.305555556
17325,7963363.434,4.291666667
17340,7938886.328,4.277777778
17355,7929537.804,4.291666667
17370,7920095.703,4.305555556
17385,7910560.024,4.319444444
17400,7900930.768,4.333333333
17415,7957995.321,4.347222222
17430,8015256.794,4.361111111
17445,8072715.186,4.375
17460,8130370.498,4.388888889
17475,8179534.961,4.402777778
17490,8228847.113,4.416666667
17505,8278306.955,4.430555556
17520,8327914.487,4.444444444
17535,8378802.162,4.430555556
17550,8429843.453,4.416666667
17565,8481038.358,4.402777778
17580,8532386.878,4.388888889
17595,8560505.738,4.388888889
17610,8588624.598,4.388888889
17625,8616743.458,4.388888889
17640,8644862.318,4.388888889
17655,8633113.002,4.388888889
17670,8621214.24,4.388888889
17685,8609166.033,4.388888889
17700,8596968.38,4.388888889
17715,8558132.35,4.388888889
17730,8519346.135,4.388888889
17745,8480609.736,4.388888889
17760,8441923.151,4.388888889
17775,8394398.533,4.388888889
17790,8347001.535,4.388888889
17805,8299732.156,4.388888889
17820,8252590.396,4.388888889
17835,8209866.192,4.375
17850,8167239.58,4.361111111
17865,8124710.558,4.347222222
17880,8082279.128,4.333333333
17895,8109786.454,4.333333333
17910,8137293.78,4.333333333
17925,8164801.106,4.333333333
17940,8192308.432,4.333333333
17955,8219815.758,4.319444444
17970,8247323.084,4.305555556
17985,8274830.41,4.291666667
18000,8302337.736,4.277777778
18015,8333570.738,4.291666667
18030,8364803.74,4.305555556
18045,8396036.741,4.319444444
18060,8427269.743,4.333333333
18075,8452949.631,4.333333333
18090,8478588.51,4.333333333
18105,8504186.378,4.333333333
18120,8529743.237,4.333333333
18135,8497695.555,4.319444444
18150,8465708.166,4.305555556
18165,8433781.072,4.291666667
18180,8401914.271,4.277777778
18195,8373444.24,4.277777778
18210,8345021.584,4.277777778
18225,8316646.301,4.277777778
18240,8288318.392,4.277777778
18255,8268012.871,4.291666667
18270,8247730.84,4.305555556
18285,8227472.3,4.319444444
18300,8207237.25,4.333333333
18315,8202388.022,4.319444444
18330,8197515.304,4.305555556
18345,8192619.095,4.291666667
18360,8187699.397,4.277777778
18375,8210561.007,4.263888889
18390,8233307.05,4.25
18405,8255937.525,4.236111111
18420,8278452.432,4.222222222
18435,8298684.73,4.222222222
18450,8318808.464,4.222222222
18465,8338823.635,4.222222222
18480,8358730.241,4.222222222
18495,8370591.185,4.222222222
18510,8382452.128,4.222222222
18525,8394313.071,4.222222222
18540,8406174.015,4.222222222
18555,8405095.747,4.236111111
18570,8404017.48,4.25
18585,8402939.212,4.263888889
18600,8401860.944,4.277777778
18615,8445912.167,4.277777778
18630,8490059.07,4.277777778
18645,8534301.653,4.277777778
18660,8578639.916,4.277777778
18675,8624172.06,4.263888889
18690,8669807.858,4.25
18705,8715547.31,4.236111111
18720,8761390.415,4.222222222
18735,8787156.346,4.222222222
18750,8812953.356,4.222222222
18765,8838781.446,4.222222222
18780,8864640.616,4.222222222
18795,8883841.645,4.208333333
18810,8903062.452,4.194444444
18825,8922303.037,4.180555556
18840,8941563.4,4.166666667
18855,8910223.782,4.166666667
18870,8878929.005,4.166666667
18885,8847679.069,4.166666667
18900,8816473.974,4.166666667
18915,8778691.624,4.166666667
18930,8740987.746,4.166666667
18945,8703362.339,4.166666667
18960,8665815.404,4.166666667
18975,8630604.122,4.152777778
18990,8595459.881,4.138888889
19005,8560382.682,4.125
19020,8525372.525,4.111111111
19035,8490429.41,4.111111111
19050,8455553.337,4.111111111
19065,8420744.306,4.111111111
19080,8386002.317,4.111111111
19095,8399938.489,4.097222222
19110,8413874.662,4.083333333
19125,8427810.834,4.069444444
19140,8441747.006,4.055555556
19155,8455683.178,4.055555556
19170,8469619.35,4.055555556
19185,8483555.523,4.055555556
19200,8497491.695,4.055555556
19215,8525883.551,4.055555556
19230,8554199.404,4.055555556
19245,8582439.254,4.055555556
19260,8610603.101,4.055555556
19275,8638690.946,4.055555556
19290,8666702.787,4.055555556
19305,8694638.626,4.055555556
19320,8722498.462,4.055555556
19335,8691283.491,4.069444444
19350,8660120.092,4.083333333
19365,8629008.263,4.097222222
19380,8597948.005,4.111111111
19395,8560265.514,4.111111111
19410,8522665.536,4.111111111
19425,8485148.071,4.111111111
19440,8447713.12,4.111111111
19455,8398338.895,4.125
19470,8348892.938,4.138888889
19485,8299375.248,4.152777778
19500,8249785.825,4.166666667
19515,8201193.368,4.166666667
19530,8152514.832,4.166666667
19545,8103750.217,4.166666667
19560,8054899.522,4.166666667
19575,8102107.688,4.166666667
19590,8149438.472,4.166666667
19605,8196891.874,4.166666667
19620,8244467.893,4.166666667
19635,8293234.145,4.166666667
19650,8342131.19,4.166666667
19665,8391159.026,4.166666667
19680,8440317.655,4.166666667
19695,8498057.782,4.166666667
19710,8555858.766,4.166666667
19725,8613720.606,4.166666667
19740,8671643.301,4.166666667
19755,8716262.623,4.152777778
19770,8760780.517,4.138888889
19785,8805196.985,4.125
19800,8849512.025,4.111111111
19815,8825203.32,4.111111111
19830,8800921.552,4.111111111
19845,8776666.722,4.111111111
19860,8752438.83,4.111111111
19875,8728237.875,4.111111111
19890,8704063.857,4.111111111
19905,8679916.777,4.111111111
19920,8655796.634,4.111111111
19935,8610640.113,4.125
19950,8565439.331,4.138888889
19965,8520194.289,4.152777778
19980,8474904.987,4.166666667
19995,8424149.432,4.166666667
20010,8373412.845,4.166666667
20025,8322695.228,4.166666667
20040,8271996.579,4.166666667
20055,8429033.371,4.152777778
20070,8585728.626,4.138888889
20085,8742082.344,4.125
20100,8898094.525,4.111111111
20115,9060798.129,4.125
20130,9223416.348,4.138888889
20145,9385949.184,4.152777778
20160,9548396.635,4.166666667
20175,9692978.554,4.152777778
20190,9836706.579,4.138888889
20205,9979580.711,4.125
20220,10121600.95,4.111111111
20235,10227779.82,4.111111111
20250,10331966.28,4.111111111
20265,10434160.31,4.111111111
20280,10534361.93,4.111111111
20295,10646662.01,4.111111111
20310,10759190.28,4.111111111
20325,10871946.75,4.111111111
20340,10984931.4,4.111111111
20355,11086316.48,4.111111111
20370,11187714.98,4.111111111
20385,11289126.9,4.111111111
20400,11390552.25,4.111111111
20415,12049080,4.111111111
20430,12711099.5,4.111111111
20445,13376610.74,4.111111111
20460,14045613.72,4.111111111
20475,14725808.21,4.111111111
20490,15409536.87,4.111111111
20505,16096799.7,4.111111111
20520,16787596.7,4.111111111
20535,17559490.71,4.111111111
20550,18330365.23,4.111111111
20565,19100220.28,4.111111111
20580,19869055.85,4.111111111
20595,20636871.94,4.111111111
20610,21403668.56,4.111111111
20625,22169445.69,4.111111111
20640,22934203.35,4.111111111
20655,23030504.42,4.111111111
20670,23126702.53,4.111111111
20685,23222797.7,4.111111111
20700,23318789.92,4.111111111
20715,23451660.68,4.111111111
20730,23584392.94,4.111111111
20745,23716986.7,4.111111111
20760,23849441.96,4.111111111
20775,23987415.87,4.111111111
20790,24125784.92,4.111111111
20805,24264549.11,4.111111111
20820,24403708.44,4.111111111
20835,24574518.25,4.111111111
20850,24745915.95,4.111111111
20865,24917901.54,4.111111111
20880,25090475.02,4.111111111
20895,24917027.16,4.097222222
20910,24740255.35,4.083333333
20925,24560159.58,4.069444444
20940,24376739.86,4.055555556
20955,24108563.34,4.041666667
